0.00000000e+00  0.00000000e+00  0.00000000e+00  7.07106781e+00  7.07106781e+00  0.00000000e+00 -9.81000000e+00
1.00000000e-02  7.07106781e-02  7.07106781e-02  7.07106781e+00  6.97296781e+00 -3.51109456e+01 -4.44338362e+01
2.00000000e-02  1.41421356e-01  1.40440356e-01  6.71995836e+00  6.52862945e+00 -3.14801258e+01 -4.03938318e+01
3.00000000e-02  2.08620940e-01  2.05726651e-01  6.40515710e+00  6.12469113e+00 -2.83817633e+01 -3.69489962e+01
4.00000000e-02  2.72672511e-01  2.66973562e-01  6.12133946e+00  5.75520117e+00 -2.57156621e+01 -3.39875202e+01
5.00000000e-02  3.33885905e-01  3.24525574e-01  5.86418284e+00  5.41532597e+00 -2.34043342e+01 -3.14229173e+01
6.00000000e-02  3.92527734e-01  3.78678833e-01  5.63013950e+00  5.10109679e+00 -2.13870576e+01 -2.91873975e+01
7.00000000e-02  4.48829129e-01  4.29689801e-01  5.41626892e+00  4.80922282e+00 -1.96156805e+01 -2.72271887e+01
8.00000000e-02  5.02991818e-01  4.77782030e-01  5.22011212e+00  4.53695093e+00 -1.80516078e+01 -2.54991762e+01
9.00000000e-02  5.55192939e-01  5.23151539e-01  5.03959604e+00  4.28195917e+00 -1.66636022e+01 -2.39684491e+01
1.00000000e-01  6.05588900e-01  5.65971131e-01  4.87296002e+00  4.04227468e+00 -1.54261560e+01 -2.26064850e+01
1.10000000e-01  6.54318500e-01  6.06393877e-01  4.71869846e+00  3.81620983e+00 -1.43182707e+01 -2.13897875e+01
1.20000000e-01  7.01505485e-01  6.44555976e-01  4.57551575e+00  3.60231195e+00 -1.33225308e+01 -2.02988530e+01
1.30000000e-01  7.47260642e-01  6.80579095e-01  4.44229044e+00  3.39932342e+00 -1.24243931e+01 -1.93173771e+01
1.40000000e-01  7.91683547e-01  7.14572329e-01  4.31804651e+00  3.20614965e+00 -1.16116360e+01 -1.84316400e+01
1.50000000e-01  8.34864012e-01  7.46633826e-01  4.20193015e+00  3.02183325e+00 -1.08739290e+01 -1.76300253e+01
1.60000000e-01  8.76883313e-01  7.76852158e-01  4.09319086e+00  2.84553300e+00 -1.02024926e+01 -1.69026401e+01
1.70000000e-01  9.17815222e-01  8.05307488e-01  3.99116594e+00  2.67650660e+00 -9.58982854e+00 -1.62410128e+01
1.80000000e-01  9.57726881e-01  8.32072554e-01  3.89526765e+00  2.51409647e+00 -9.02950247e+00 -1.56378512e+01
1.90000000e-01  9.96679558e-01  8.57213519e-01  3.80497263e+00  2.35771796e+00 -8.51596964e+00 -1.50868460e+01
2.00000000e-01  1.03472928e+00  8.80790699e-01  3.71981293e+00  2.20684950e+00 -8.04443259e+00 -1.45825120e+01
2.10000000e-01  1.07192741e+00  9.02859194e-01  3.63936861e+00  2.06102438e+00 -7.61072498e+00 -1.41200580e+01
2.20000000e-01  1.10832110e+00  9.23469437e-01  3.56326136e+00  1.91982380e+00 -7.21121590e+00 -1.36952788e+01
2.30000000e-01  1.14395371e+00  9.42667675e-01  3.49114920e+00  1.78287101e+00 -6.84273074e+00 -1.33044672e+01
2.40000000e-01  1.17886520e+00  9.60496386e-01  3.42272189e+00  1.64982634e+00 -6.50248522e+00 -1.29443392e+01
2.50000000e-01  1.21309242e+00  9.76994649e-01  3.35769704e+00  1.52038295e+00 -6.18803015e+00 -1.26119727e+01
2.60000000e-01  1.24666939e+00  9.92198478e-01  3.29581674e+00  1.39426322e+00 -5.89720487e+00 -1.23047552e+01
2.70000000e-01  1.27962756e+00  1.00614111e+00  3.23684469e+00  1.27121567e+00 -5.62809780e+00 -1.20203396e+01
2.80000000e-01  1.31199601e+00  1.01885327e+00  3.18056371e+00  1.15101227e+00 -5.37901283e+00 -1.17566077e+01
2.90000000e-01  1.34380165e+00  1.03036339e+00  3.12677358e+00  1.03344619e+00 -5.14844042e+00 -1.15116378e+01
3.00000000e-01  1.37506938e+00  1.04069785e+00  3.07528918e+00  9.18329816e-01 -4.93503268e+00 -1.12836785e+01
3.10000000e-01  1.40582227e+00  1.04988115e+00  3.02593885e+00  8.05493030e-01 -4.73758176e+00 -1.10711256e+01
3.20000000e-01  1.43608166e+00  1.05793608e+00  2.97856303e+00  6.94781774e-01 -4.55500092e+00 -1.08725028e+01
3.30000000e-01  1.46586729e+00  1.06488390e+00  2.93301302e+00  5.86056746e-01 -4.38630796e+00 -1.06864453e+01
3.40000000e-01  1.49519742e+00  1.07074447e+00  2.88914994e+00  4.79192293e-01 -4.23061055e+00 -1.05116860e+01
3.50000000e-01  1.52408892e+00  1.07553639e+00  2.84684384e+00  3.74075433e-01 -4.08709331e+00 -1.03470443e+01
3.60000000e-01  1.55255736e+00  1.07927714e+00  2.80597290e+00  2.70604991e-01 -3.95500637e+00 -1.01914165e+01
3.70000000e-01  1.58061709e+00  1.08198319e+00  2.76642284e+00  1.68690825e-01 -3.83365521e+00 -1.00437685e+01
3.80000000e-01  1.60828132e+00  1.08367010e+00  2.72808629e+00  6.82531404e-02 -3.72239184e+00 -9.90312936e+00
3.90000000e-01  1.63556218e+00  1.08435263e+00  2.69086237e+00 -3.07781532e-02 -3.62060696e+00 -9.76858740e+00
4.00000000e-01  1.66247080e+00  1.08404485e+00  2.65465630e+00 -1.28464027e-01 -3.52772338e+00 -9.63928654e+00
4.10000000e-01  1.68901737e+00  1.08276021e+00  2.61937907e+00 -2.24856893e-01 -3.44319030e+00 -9.51442420e+00
4.20000000e-01  1.71521116e+00  1.08051164e+00  2.58494716e+00 -3.20001135e-01 -3.36647877e+00 -9.39324989e+00
4.30000000e-01  1.74106063e+00  1.07731163e+00  2.55128238e+00 -4.13933633e-01 -3.29707790e+00 -9.27506453e+00
4.40000000e-01  1.76657345e+00  1.07317229e+00  2.51831160e+00 -5.06684279e-01 -3.23449217e+00 -9.15922019e+00
4.50000000e-01  1.79175657e+00  1.06810545e+00  2.48596668e+00 -5.98276481e-01 -3.17823938e+00 -9.04512013e+00
4.60000000e-01  1.81661624e+00  1.06212269e+00  2.45418428e+00 -6.88727682e-01 -3.12784952e+00 -8.93221891e+00
4.70000000e-01  1.84115808e+00  1.05523541e+00  2.42290579e+00 -7.78049871e-01 -3.08286415e+00 -8.82002257e+00
4.80000000e-01  1.86538714e+00  1.04745491e+00  2.39207715e+00 -8.66250097e-01 -3.04283644e+00 -8.70808848e+00
4.90000000e-01  1.88930791e+00  1.03879241e+00  2.36164878e+00 -9.53330982e-01 -3.00733160e+00 -8.59602508e+00
5.00000000e-01  1.91292440e+00  1.02925910e+00  2.33157546e+00 -1.03929123e+00 -2.97592761e+00 -8.48349116e+00
5.10000000e-01  1.93624015e+00  1.01886619e+00  2.30181619e+00 -1.12412614e+00 -2.94821622e+00 -8.37019479e+00
5.20000000e-01  1.95925831e+00  1.00762493e+00  2.27233403e+00 -1.20782809e+00 -2.92380404e+00 -8.25589193e+00
5.30000000e-01  1.98198165e+00  9.95546645e-01  2.24309599e+00 -1.29038701e+00 -2.90231360e+00 -8.14038453e+00
5.40000000e-01  2.00441261e+00  9.82642775e-01  2.21407285e+00 -1.37179086e+00 -2.88338443e+00 -8.02351840e+00
5.50000000e-01  2.02655334e+00  9.68924867e-01  2.18523901e+00 -1.45202604e+00 -2.86667402e+00 -7.90518075e+00
5.60000000e-01  2.04840573e+00  9.54404606e-01  2.15657227e+00 -1.53107785e+00 -2.85185856e+00 -7.78529740e+00
5.70000000e-01  2.06997145e+00  9.39093828e-01  2.12805368e+00 -1.60893082e+00 -2.83863354e+00 -7.66382999e+00
5.80000000e-01  2.09125199e+00  9.23004520e-01  2.09966734e+00 -1.68556912e+00 -2.82671420e+00 -7.54077284e+00
5.90000000e-01  2.11224866e+00  9.06148828e-01  2.07140020e+00 -1.76097685e+00 -2.81583569e+00 -7.41614996e+00
6.00000000e-01  2.13296267e+00  8.88539060e-01  2.04324185e+00 -1.83513835e+00 -2.80575311e+00 -7.29001190e+00
6.10000000e-01  2.15339508e+00  8.70187676e-01  2.01518431e+00 -1.90803847e+00 -2.79624136e+00 -7.16243271e+00
