0.00000000e+00  0.00000000e+00  0.00000000e+00  7.07106781e+00  7.07106781e+00  0.00000000e+00 -9.81000000e+00
1.00000000e-02  7.07106781e-02  7.07106781e-02  7.07106781e+00  6.97296781e+00 -3.51109456e+00 -1.32723836e+01
2.00000000e-02  1.41421356e-01  1.40440356e-01  7.03595687e+00  6.84024398e+00 -3.45216817e+00 -1.31661423e+01
3.00000000e-02  2.11780925e-01  2.08842796e-01  7.00143518e+00  6.70858255e+00 -3.39452609e+00 -1.30625415e+01
4.00000000e-02  2.81795277e-01  2.75928622e-01  6.96748992e+00  6.57795714e+00 -3.33813736e+00 -1.29615115e+01
5.00000000e-02  3.51470176e-01  3.41708193e-01  6.93410855e+00  6.44834202e+00 -3.28297228e+00 -1.28629848e+01
6.00000000e-02  4.20811261e-01  4.06191613e-01  6.90127883e+00  6.31971217e+00 -3.22900230e+00 -1.27668962e+01
7.00000000e-02  4.89824050e-01  4.69388735e-01  6.86898880e+00  6.19204321e+00 -3.17620004e+00 -1.26731824e+01
8.00000000e-02  5.58513938e-01  5.31309167e-01  6.83722680e+00  6.06531139e+00 -3.12453920e+00 -1.25817821e+01
9.00000000e-02  6.26886206e-01  5.91962281e-01  6.80598141e+00  5.93949357e+00 -3.07399455e+00 -1.24926360e+01
1.00000000e-01  6.94946020e-01  6.51357217e-01  6.77524147e+00  5.81456721e+00 -3.02454187e+00 -1.24056864e+01
1.10000000e-01  7.62698435e-01  7.09502889e-01  6.74499605e+00  5.69051034e+00 -2.97615794e+00 -1.23208773e+01
1.20000000e-01  8.30148395e-01  7.66407992e-01  6.71523447e+00  5.56730157e+00 -2.92882049e+00 -1.22381545e+01
1.30000000e-01  8.97300740e-01  8.22081008e-01  6.68594626e+00  5.44492002e+00 -2.88250815e+00 -1.21574652e+01
1.40000000e-01  9.64160202e-01  8.76530208e-01  6.65712118e+00  5.32334537e+00 -2.83720047e+00 -1.20787582e+01
1.50000000e-01  1.03073141e+00  9.29763662e-01  6.62874918e+00  5.20255779e+00 -2.79287783e+00 -1.20019834e+01
1.60000000e-01  1.09701891e+00  9.81789240e-01  6.60082040e+00  5.08253796e+00 -2.74952144e+00 -1.19270925e+01
1.70000000e-01  1.16302711e+00  1.03261462e+00  6.57332518e+00  4.96326703e+00 -2.70711334e+00 -1.18540380e+01
1.80000000e-01  1.22876036e+00  1.08224729e+00  6.54625405e+00  4.84472665e+00 -2.66563631e+00 -1.17827739e+01
1.90000000e-01  1.29422290e+00  1.13069456e+00  6.51959769e+00  4.72689891e+00 -2.62507388e+00 -1.17132553e+01
2.00000000e-01  1.35941888e+00  1.17796355e+00  6.49334695e+00  4.60976636e+00 -2.58541031e+00 -1.16454383e+01
2.10000000e-01  1.42435235e+00  1.22406121e+00  6.46749285e+00  4.49331198e+00 -2.54663056e+00 -1.15792800e+01
2.20000000e-01  1.48902728e+00  1.26899433e+00  6.44202654e+00  4.37751918e+00 -2.50872026e+00 -1.15147386e+01
2.30000000e-01  1.55344754e+00  1.31276952e+00  6.41693934e+00  4.26237179e+00 -2.47166567e+00 -1.14517730e+01
2.40000000e-01  1.61761694e+00  1.35539324e+00  6.39222268e+00  4.14785406e+00 -2.43545371e+00 -1.13903433e+01
2.50000000e-01  1.68153916e+00  1.39687178e+00  6.36786814e+00  4.03395063e+00 -2.40007186e+00 -1.13304102e+01
2.60000000e-01  1.74521784e+00  1.43721129e+00  6.34386743e+00  3.92064653e+00 -2.36550820e+00 -1.12719350e+01
2.70000000e-01  1.80865652e+00  1.47641775e+00  6.32021234e+00  3.80792718e+00 -2.33175139e+00 -1.12148799e+01
2.80000000e-01  1.87185864e+00  1.51449702e+00  6.29689483e+00  3.69577838e+00 -2.29879059e+00 -1.11592079e+01
2.90000000e-01  1.93482759e+00  1.55145481e+00  6.27390692e+00  3.58418630e+00 -2.26661548e+00 -1.11048825e+01
3.00000000e-01  1.99756666e+00  1.58729667e+00  6.25124077e+00  3.47313747e+00 -2.23521624e+00 -1.10518676e+01
3.10000000e-01  2.06007907e+00  1.62202804e+00  6.22888861e+00  3.36261880e+00 -2.20458352e+00 -1.10001279e+01
3.20000000e-01  2.12236795e+00  1.65565423e+00  6.20684277e+00  3.25261752e+00 -2.17470840e+00 -1.09496285e+01
3.30000000e-01  2.18443638e+00  1.68818041e+00  6.18509569e+00  3.14312123e+00 -2.14558241e+00 -1.09003349e+01
3.40000000e-01  2.24628734e+00  1.71961162e+00  6.16363986e+00  3.03411789e+00 -2.11719746e+00 -1.08522132e+01
3.50000000e-01  2.30792374e+00  1.74995280e+00  6.14246789e+00  2.92559575e+00 -2.08954584e+00 -1.08052297e+01
3.60000000e-01  2.36934842e+00  1.77920876e+00  6.12157243e+00  2.81754346e+00 -2.06262021e+00 -1.07593512e+01
3.70000000e-01  2.43056414e+00  1.80738419e+00  6.10094623e+00  2.70994994e+00 -2.03641355e+00 -1.07145447e+01
3.80000000e-01  2.49157360e+00  1.83448369e+00  6.08058209e+00  2.60280450e+00 -2.01091915e+00 -1.06707777e+01
3.90000000e-01  2.55237942e+00  1.86051173e+00  6.06047290e+00  2.49609672e+00 -1.98613058e+00 -1.06280177e+01
4.00000000e-01  2.61298415e+00  1.88547270e+00  6.04061160e+00  2.38981654e+00 -1.96204169e+00 -1.05862326e+01
4.10000000e-01  2.67339027e+00  1.90937087e+00  6.02099118e+00  2.28395422e+00 -1.93864653e+00 -1.05453905e+01
4.20000000e-01  2.73360018e+00  1.93221041e+00  6.00160471e+00  2.17850031e+00 -1.91593940e+00 -1.05054598e+01
4.30000000e-01  2.79361623e+00  1.95399541e+00  5.98244532e+00  2.07344571e+00 -1.89391476e+00 -1.04664087e+01
4.40000000e-01  2.85344068e+00  1.97472987e+00  5.96350617e+00  1.96878163e+00 -1.87256722e+00 -1.04282061e+01
4.50000000e-01  2.91307574e+00  1.99441769e+00  5.94478050e+00  1.86449957e+00 -1.85189154e+00 -1.03908206e+01
4.60000000e-01  2.97252355e+00  2.01306268e+00  5.92626158e+00  1.76059136e+00 -1.83188257e+00 -1.03542211e+01
4.70000000e-01  3.03178616e+00  2.03066860e+00  5.90794276e+00  1.65704915e+00 -1.81253526e+00 -1.03183766e+01
4.80000000e-01  3.09086559e+00  2.04723909e+00  5.88981741e+00  1.55386538e+00 -1.79384459e+00 -1.02832563e+01
4.90000000e-01  3.14976376e+00  2.06277774e+00  5.87187896e+00  1.45103282e+00 -1.77580558e+00 -1.02488292e+01
5.00000000e-01  3.20848255e+00  2.07728807e+00  5.85412090e+00  1.34854453e+00 -1.75841324e+00 -1.02150648e+01
5.10000000e-01  3.26702376e+00  2.09077351e+00  5.83653677e+00  1.24639388e+00 -1.74166255e+00 -1.01819325e+01
5.20000000e-01  3.32538913e+00  2.10323745e+00  5.81912015e+00  1.14457455e+00 -1.72554845e+00 -1.01494016e+01
5.30000000e-01  3.38358033e+00  2.11468320e+00  5.80186466e+00  1.04308054e+00 -1.71006579e+00 -1.01174419e+01
5.40000000e-01  3.44159898e+00  2.12511400e+00  5.78476400e+00  9.41906119e-01 -1.69520932e+00 -1.00860230e+01
5.50000000e-01  3.49944662e+00  2.13453306e+00  5.76781191e+00  8.41045889e-01 -1.68097365e+00 -1.00551148e+01
5.60000000e-01  3.55712474e+00  2.14294352e+00  5.75100217e+00  7.40494741e-01 -1.66735326e+00 -1.00246872e+01
5.70000000e-01  3.61463476e+00  2.15034847e+00  5.73432864e+00  6.40247870e-01 -1.65434244e+00 -9.99471024e+00
5.80000000e-01  3.67197805e+00  2.15675095e+00  5.71778522e+00  5.40300767e-01 -1.64193529e+00 -9.96515429e+00
5.90000000e-01  3.72915590e+00  2.16215396e+00  5.70136586e+00  4.40649224e-01 -1.63012570e+00 -9.93598974e+00
6.00000000e-01  3.78616956e+00  2.16656045e+00  5.68506461e+00  3.41289327e-01 -1.61890732e+00 -9.90718725e+00
6.10000000e-01  3.84302020e+00  2.16997334e+00  5.66887553e+00  2.42217454e-01 -1.60827355e+00 -9.87871767e+00
6.20000000e-01  3.89970896e+00  2.17239552e+00  5.65279280e+00  1.43430278e-01 -1.59821754e+00 -9.85055213e+00
6.30000000e-01  3.95623689e+00  2.17382982e+00  5.63681062e+00  4.49247565e-02 -1.58873216e+00 -9.82266202e+00
6.40000000e-01  4.01260499e+00  2.17427907e+00  5.62092330e+00 -5.33018637e-02 -1.57980996e+00 -9.79501904e+00
6.50000000e-01  4.06881423e+00  2.17374605e+00  5.60512520e+00 -1.51252054e-01 -1.57144325e+00 -9.76759523e+00
6.60000000e-01  4.12486548e+00  2.17223353e+00  5.58941077e+00 -2.48928006e-01 -1.56362400e+00 -9.74036300e+00
6.70000000e-01  4.18075958e+00  2.16974425e+00  5.57377453e+00 -3.46331636e-01 -1.55634388e+00 -9.71329513e+00
6.80000000e-01  4.23649733e+00  2.16628093e+00  5.55821109e+00 -4.43464588e-01 -1.54959425e+00 -9.68636487e+00
6.90000000e-01  4.29207944e+00  2.16184629e+00  5.54271515e+00 -5.40328236e-01 -1.54336617e+00 -9.65954588e+00
7.00000000e-01  4.34750659e+00  2.15644300e+00  5.52728149e+00 -6.36923695e-01 -1.53765038e+00 -9.63281236e+00
7.10000000e-01  4.40277941e+00  2.15007377e+00  5.51190498e+00 -7.33251819e-01 -1.53243733e+00 -9.60613900e+00
7.20000000e-01  4.45789846e+00  2.14274125e+00  5.49658061e+00 -8.29313209e-01 -1.52771718e+00 -9.57950105e+00
7.30000000e-01  4.51286426e+00  2.13444812e+00  5.48130344e+00 -9.25108219e-01 -1.52347977e+00 -9.55287436e+00
7.40000000e-01  4.56767730e+00  2.12519703e+00  5.46606864e+00 -1.02063696e+00 -1.51971469e+00 -9.52623536e+00
7.50000000e-01  4.62233798e+00  2.11499067e+00  5.45087149e+00 -1.11589932e+00 -1.51641127e+00 -9.49956115e+00
7.60000000e-01  4.67684670e+00  2.10383167e+00  5.43570738e+00 -1.21089493e+00 -1.51355857e+00 -9.47282946e+00
7.70000000e-01  4.73120377e+00  2.09172272e+00  5.42057179e+00 -1.30562322e+00 -1.51114543e+00 -9.44601874e+00
7.80000000e-01  4.78540949e+00  2.07866649e+00  5.40546034e+00 -1.40008341e+00 -1.50916046e+00 -9.41910813e+00
7.90000000e-01  4.83946409e+00  2.06466566e+00  5.39036874e+00 -1.49427449e+00 -1.50759207e+00 -9.39207750e+00
8.00000000e-01  4.89336778e+00  2.04972291e+00  5.37529281e+00 -1.58819527e+00 -1.50642850e+00 -9.36490748e+00
8.10000000e-01  4.94712071e+00  2.03384096e+00  5.36022853e+00 -1.68184434e+00 -1.50565781e+00 -9.33757946e+00
8.20000000e-01  5.00072300e+00  2.01702252e+00  5.34517195e+00 -1.77522014e+00 -1.50526794e+00 -9.31007559e+00
8.30000000e-01  5.05417471e+00  1.99927031e+00  5.33011927e+00 -1.86832089e+00 -1.50524669e+00 -9.28237882e+00
8.40000000e-01  5.10747591e+00  1.98058711e+00  5.31506681e+00 -1.96114468e+00 -1.50558177e+00 -9.25447289e+00
8.50000000e-01  5.16062658e+00  1.96097566e+00  5.30001099e+00 -2.05368941e+00 -1.50626081e+00 -9.22634237e+00
8.60000000e-01  5.21362669e+00  1.94043876e+00  5.28494838e+00 -2.14595283e+00 -1.50727138e+00 -9.19797259e+00
8.70000000e-01  5.26647617e+00  1.91897924e+00  5.26987567e+00 -2.23793256e+00 -1.50860101e+00 -9.16934972e+00
8.80000000e-01  5.31917493e+00  1.89659991e+00  5.25478966e+00 -2.32962606e+00 -1.51023724e+00 -9.14046073e+00
8.90000000e-01  5.37172282e+00  1.87330365e+00  5.23968728e+00 -2.42103066e+00 -1.51216758e+00 -9.11129340e+00
9.00000000e-01  5.42411970e+00  1.84909334e+00  5.22456561e+00 -2.51214360e+00 -1.51437960e+00 -9.08183630e+00
9.10000000e-01  5.47636535e+00  1.82397191e+00  5.20942181e+00 -2.60296196e+00 -1.51686087e+00 -9.05207882e+00
9.20000000e-01  5.52845957e+00  1.79794229e+00  5.19425320e+00 -2.69348275e+00 -1.51959907e+00 -9.02201110e+00
9.30000000e-01  5.58040210e+00  1.77100746e+00  5.17905721e+00 -2.78370286e+00 -1.52258194e+00 -8.99162408e+00
9.40000000e-01  5.63219267e+00  1.74317043e+00  5.16383139e+00 -2.87361910e+00 -1.52579731e+00 -8.96090948e+00
9.50000000e-01  5.68383099e+00  1.71443424e+00  5.14857342e+00 -2.96322819e+00 -1.52923312e+00 -8.92985975e+00
9.60000000e-01  5.73531672e+00  1.68480196e+00  5.13328109e+00 -3.05252679e+00 -1.53287747e+00 -8.89846809e+00
9.70000000e-01  5.78664953e+00  1.65427669e+00  5.11795231e+00 -3.14151147e+00 -1.53671856e+00 -8.86672842e+00
9.80000000e-01  5.83782906e+00  1.62286158e+00  5.10258513e+00 -3.23017876e+00 -1.54074478e+00 -8.83463537e+00
9.90000000e-01  5.88885491e+00  1.59055979e+00  5.08717768e+00 -3.31852511e+00 -1.54494466e+00 -8.80218428e+00
1.00000000e+00  5.93972668e+00  1.55737454e+00  5.07172823e+00 -3.40654695e+00 -1.54930692e+00 -8.76937114e+00
1.01000000e+00  5.99044397e+00  1.52330907e+00  5.05623516e+00 -3.49424067e+00 -1.55382047e+00 -8.73619261e+00
1.02000000e+00  6.04100632e+00  1.48836666e+00  5.04069696e+00 -3.58160259e+00 -1.55847441e+00 -8.70264599e+00
1.03000000e+00  6.09141329e+00  1.45255064e+00  5.02511222e+00 -3.66862905e+00 -1.56325805e+00 -8.66872919e+00
1.04000000e+00  6.14166441e+00  1.41586434e+00  5.00947964e+00 -3.75531634e+00 -1.56816091e+00 -8.63444071e+00
1.05000000e+00  6.19175921e+00  1.37831118e+00  4.99379803e+00 -3.84166075e+00 -1.57317273e+00 -8.59977967e+00
1.06000000e+00  6.24169719e+00  1.33989457e+00  4.97806630e+00 -3.92765855e+00 -1.57828345e+00 -8.56474569e+00
1.07000000e+00  6.29147785e+00  1.30061799e+00  4.96228346e+00 -4.01330600e+00 -1.58348328e+00 -8.52933899e+00
1.08000000e+00  6.34110068e+00  1.26048493e+00  4.94644863e+00 -4.09859939e+00 -1.58876263e+00 -8.49356026e+00
1.09000000e+00  6.39056517e+00  1.21949893e+00  4.93056101e+00 -4.18353500e+00 -1.59411215e+00 -8.45741071e+00
1.10000000e+00  6.43987078e+00  1.17766358e+00  4.91461988e+00 -4.26810910e+00 -1.59952274e+00 -8.42089204e+00
1.11000000e+00  6.48901698e+00  1.13498249e+00  4.89862466e+00 -4.35231802e+00 -1.60498553e+00 -8.38400639e+00
