0.00000000e+00  0.00000000e+00  0.00000000e+00  7.07106781e+00  7.07106781e+00  0.00000000e+00 -9.81000000e+00
1.00000000e-02  7.07106781e-02  7.07106781e-02  7.07106781e+00  6.97296781e+00 -1.75554728e+01 -2.71219181e+01
2.00000000e-02  1.41421356e-01  1.40440356e-01  6.89551308e+00  6.70174863e+00 -1.65762827e+01 -2.59204879e+01
3.00000000e-02  2.10376487e-01  2.07457843e-01  6.72975026e+00  6.44254375e+00 -1.56743155e+01 -2.48153805e+01
4.00000000e-02  2.77673990e-01  2.71883280e-01  6.57300710e+00  6.19438995e+00 -1.48416558e+01 -2.37967495e+01
5.00000000e-02  3.43404061e-01  3.33827180e-01  6.42459054e+00  5.95642245e+00 -1.40713871e+01 -2.28559872e+01
6.00000000e-02  4.07649966e-01  3.93391404e-01  6.28387667e+00  5.72786258e+00 -1.33574434e+01 -2.19855413e+01
7.00000000e-02  4.70488733e-01  4.50670030e-01  6.15030224e+00  5.50800717e+00 -1.26944868e+01 -2.11787623e+01
8.00000000e-02  5.31991755e-01  5.05750102e-01  6.02335737e+00  5.29621954e+00 -1.20778055e+01 -2.04297766e+01
9.00000000e-02  5.92225329e-01  5.58712297e-01  5.90257931e+00  5.09192178e+00 -1.15032274e+01 -1.97333794e+01
1.00000000e-01  6.51251122e-01  6.09631515e-01  5.78754704e+00  4.89458798e+00 -1.09670478e+01 -1.90849450e+01
1.10000000e-01  7.09126592e-01  6.58577395e-01  5.67787656e+00  4.70373853e+00 -1.04659683e+01 -1.84803502e+01
1.20000000e-01  7.65905358e-01  7.05614780e-01  5.57321688e+00  4.51893503e+00 -9.99704470e+00 -1.79159102e+01
1.30000000e-01  8.21637527e-01  7.50804130e-01  5.47324643e+00  4.33977593e+00 -9.55764254e+00 -1.73883226e+01
1.40000000e-01  8.76369991e-01  7.94201889e-01  5.37767001e+00  4.16589270e+00 -9.14539912e+00 -1.68946206e+01
1.50000000e-01  9.30146691e-01  8.35860817e-01  5.28621602e+00  3.99694650e+00 -8.75819086e+00 -1.64321320e+01
1.60000000e-01  9.83008851e-01  8.75830282e-01  5.19863411e+00  3.83262518e+00 -8.39410520e+00 -1.59984446e+01
1.70000000e-01  1.03499519e+00  9.14156533e-01  5.11469306e+00  3.67264073e+00 -8.05141627e+00 -1.55913752e+01
1.80000000e-01  1.08614212e+00  9.50882941e-01  5.03417889e+00  3.51672698e+00 -7.72856378e+00 -1.52089438e+01
1.90000000e-01  1.13648391e+00  9.86050210e-01  4.95689326e+00  3.36463754e+00 -7.42413470e+00 -1.48493505e+01
2.00000000e-01  1.18605284e+00  1.01969659e+00  4.88265191e+00  3.21614404e+00 -7.13684723e+00 -1.45109554e+01
2.10000000e-01  1.23487936e+00  1.05185803e+00  4.81128344e+00  3.07103449e+00 -6.86553679e+00 -1.41922611e+01
2.20000000e-01  1.28299220e+00  1.08256837e+00  4.74262807e+00  2.92911187e+00 -6.60914377e+00 -1.38918975e+01
2.30000000e-01  1.33041848e+00  1.11185949e+00  4.67653663e+00  2.79019290e+00 -6.36670266e+00 -1.36086078e+01
2.40000000e-01  1.37718385e+00  1.13976142e+00  4.61286960e+00  2.65410682e+00 -6.13733254e+00 -1.33412371e+01
2.50000000e-01  1.42331254e+00  1.16630249e+00  4.55149628e+00  2.52069445e+00 -5.92022865e+00 -1.30887212e+01
2.60000000e-01  1.46882750e+00  1.19150943e+00  4.49229399e+00  2.38980724e+00 -5.71465485e+00 -1.28500779e+01
2.70000000e-01  1.51375044e+00  1.21540750e+00  4.43514744e+00  2.26130646e+00 -5.51993698e+00 -1.26243978e+01
2.80000000e-01  1.55810192e+00  1.23802057e+00  4.37994807e+00  2.13506248e+00 -5.33545691e+00 -1.24108377e+01
2.90000000e-01  1.60190140e+00  1.25937119e+00  4.32659351e+00  2.01095411e+00 -5.16064719e+00 -1.22086133e+01
3.00000000e-01  1.64516733e+00  1.27948073e+00  4.27498703e+00  1.88886797e+00 -4.99498625e+00 -1.20169937e+01
3.10000000e-01  1.68791720e+00  1.29836941e+00  4.22503717e+00  1.76869804e+00 -4.83799409e+00 -1.18352959e+01
3.20000000e-01  1.73016758e+00  1.31605639e+00  4.17665723e+00  1.65034508e+00 -4.68922838e+00 -1.16628801e+01
3.30000000e-01  1.77193415e+00  1.33255985e+00  4.12976495e+00  1.53371627e+00 -4.54828088e+00 -1.14991451e+01
3.40000000e-01  1.81323180e+00  1.34789701e+00  4.08428214e+00  1.41872482e+00 -4.41477421e+00 -1.13435252e+01
3.50000000e-01  1.85407462e+00  1.36208426e+00  4.04013439e+00  1.30528957e+00 -4.28835892e+00 -1.11954861e+01
3.60000000e-01  1.89447596e+00  1.37513715e+00  3.99725081e+00  1.19333471e+00 -4.16871073e+00 -1.10545222e+01
3.70000000e-01  1.93444847e+00  1.38707050e+00  3.95556370e+00  1.08278949e+00 -4.05552804e+00 -1.09201536e+01
3.80000000e-01  1.97400411e+00  1.39789839e+00  3.91500842e+00  9.73587953e-01 -3.94852963e+00 -1.07919240e+01
3.90000000e-01  2.01315419e+00  1.40763427e+00  3.87552312e+00  8.65668712e-01 -3.84745251e+00 -1.06693986e+01
4.00000000e-01  2.05190942e+00  1.41629096e+00  3.83704860e+00  7.58974726e-01 -3.75204995e+00 -1.05521618e+01
4.10000000e-01  2.09027991e+00  1.42388071e+00  3.79952810e+00  6.53453107e-01 -3.66208961e+00 -1.04398161e+01
4.20000000e-01  2.12827519e+00  1.43041524e+00  3.76290720e+00  5.49054947e-01 -3.57735185e+00 -1.03319801e+01
4.30000000e-01  2.16590426e+00  1.43590579e+00  3.72713368e+00  4.45735146e-01 -3.49762818e+00 -1.02282881e+01
